Wall time,Step,Value
1599803098.1931949,0,0.8007524609565735
1599805576.8977115,1,0.6682459115982056
1599808068.0417585,2,0.6261848211288452
1599810549.7273753,3,0.6060906052589417
1599813027.235542,4,0.5917319655418396
1599815502.7906077,5,0.5808418393135071
1599817978.0580354,6,0.5726466178894043
1599820454.1968315,7,0.5682018399238586
1599822922.1500254,8,0.562406599521637
1599825400.6707997,9,0.5559787750244141
1599827874.3907194,10,0.5541964173316956
1599830430.5420272,11,0.5499149560928345
1599832998.2067692,12,0.5476088523864746
1599835552.3067172,13,0.5456377863883972
1599838125.050496,14,0.5425082445144653
1599840817.8788278,15,0.54231858253479
1599843448.9780898,16,0.5403090715408325
1599846096.2073965,17,0.5371087193489075
1599848724.6723647,18,0.5382158756256104
1599851278.8657246,19,0.5354329943656921
1599853837.2975981,20,0.5341734886169434
1599856397.98582,21,0.53298419713974
1599858951.4399014,22,0.5339858531951904
1599861517.6483994,23,0.5339317321777344
1599864096.9333837,24,0.5305397510528564
1599866661.9414036,25,0.5336737036705017
1599869209.3090641,26,0.5293322801589966
1599871771.384391,27,0.5312656760215759
1599874321.3552227,28,0.5275654792785645
1599876879.8402998,29,0.5280444622039795
1599879440.228455,30,0.5260114073753357
1599882003.361949,31,0.5290530323982239
1599884575.5872662,32,0.5254892110824585
1599887149.448138,33,0.5275143980979919
1599889710.612711,34,0.5282972455024719
1599892280.599988,35,0.5243066549301147
1599894835.6896868,36,0.5269577503204346
1599897392.3000906,37,0.5241559147834778
1599899942.3875759,38,0.5229060649871826
1599902500.727876,39,0.5192477107048035
1599905053.846887,40,0.5248653292655945
1599907617.8909655,41,0.5238602161407471
1599910179.7938406,42,0.5205589532852173
1599912736.6247897,43,0.5231156349182129
1599915296.0594525,44,0.5205420255661011
1599917861.6058183,45,0.5192113518714905
1599920416.9624226,46,0.52193284034729
1599922971.1489131,47,0.5217491984367371
1599925528.4728084,48,0.5176068544387817
1599928079.6633015,49,0.517737627029419
1599930693.1733701,50,0.5177741050720215
1599933308.800677,51,0.5204163789749146
1599935932.9449153,52,0.5180492401123047
1599938505.9277635,53,0.5178638100624084
1599941058.0013163,54,0.5143458247184753
1599943619.9263217,55,0.5169351696968079
1599946183.1826718,56,0.517750084400177
1599948733.4439774,57,0.5167474150657654
1599951289.7412086,58,0.5159565806388855
1599953857.522528,59,0.5149776935577393
1599956419.2263305,60,0.5153818726539612
1599958980.8184576,61,0.5164357423782349
1599961544.3354027,62,0.515143096446991
1599964099.9686892,63,0.510128378868103
1599966663.263835,64,0.5152568221092224
1599969207.2473342,65,0.5157952904701233
1599971766.619204,66,0.5138989090919495
1599974321.4668076,67,0.5184128880500793
1599976876.6809328,68,0.5174050331115723
1599979431.2500253,69,0.5107263922691345
1599981979.2702177,70,0.5145584344863892
1599984533.463699,71,0.5135408639907837
1599987096.8663902,72,0.5151990056037903
1599989654.5450208,73,0.513088583946228
1599992200.5753212,74,0.5097203850746155
1599994753.609743,75,0.5143619775772095
1599997306.303764,76,0.5110459923744202
1599999855.6719697,77,0.5122591257095337
1600002419.9510636,78,0.5108259320259094
1600004974.7610207,79,0.5116478204727173
1600007529.4496584,80,0.5115735530853271
1600010079.518547,81,0.5104689002037048
1600012645.8910003,82,0.5120148062705994
1600015205.4915304,83,0.5116742253303528
1600017804.7567406,84,0.5117151737213135
1600020432.3211796,85,0.5086030960083008
1600023047.6087863,86,0.512309730052948
1600025633.1963496,87,0.5100880265235901
1600028197.121802,88,0.5129210352897644
1600030752.3576145,89,0.5120817422866821
1600033324.3516293,90,0.5118172764778137
1600035874.640224,91,0.5108065009117126
1600038439.8891292,92,0.5125976800918579
1600040996.0706139,93,0.5107829570770264
1600043559.7049959,94,0.5105098485946655
1600046118.739911,95,0.5084626078605652
1600048668.5450468,96,0.5112006664276123
1600051239.770387,97,0.5142242908477783
1600053806.0988812,98,0.5095526576042175
1600056365.216,99,0.5104477405548096
1600058929.2729616,100,0.5084651112556458
1600061482.8746562,101,0.5082826614379883
1600064059.6552606,102,0.5088478922843933
1600066629.3186114,103,0.5092132687568665
1600069190.1207001,104,0.5097658038139343
1600071756.420001,105,0.5099461078643799
1600074320.9247322,106,0.5086925625801086
1600076890.1660197,107,0.5090040564537048
1600079458.9462383,108,0.5090243816375732
1600082026.0795484,109,0.508178174495697
1600084600.697511,110,0.5064051747322083
