Wall time,Step,Value
1599961544.3353765,62,0.5159952044487
1599964099.9686408,63,0.5109224915504456
1599966663.2637863,64,0.5161895155906677
1599969207.2472935,65,0.5166465640068054
1599971766.619152,66,0.5145969390869141
1599974321.4667583,67,0.5191421508789062
1599976876.6808848,68,0.5181514024734497
1599979431.2499874,69,0.5115078687667847
1599981979.2701743,70,0.5151699781417847
1599984533.4636447,71,0.5143046379089355
1599987096.8663418,72,0.5161107778549194
1599989654.5449958,73,0.5140520930290222
1599992200.5752714,74,0.5106131434440613
1599994753.609718,75,0.5151893496513367
1599997306.3037212,76,0.5119362473487854
1599999855.671944,77,0.5131043195724487
1600002419.9510264,78,0.5115302205085754
1600004974.7609715,79,0.5125098824501038
1600007529.44962,80,0.5123355388641357
1600010079.518495,81,0.511195182800293
1600012645.8909616,82,0.5130276679992676
1600015205.4914815,83,0.5124348402023315
1600017804.7567022,84,0.5125095248222351
1600020432.3211298,85,0.5093112587928772
1600023047.6087425,86,0.5131338834762573
1600025633.196299,87,0.5109073519706726
1600028197.1217766,88,0.5138013958930969
1600030752.357583,89,0.5131420493125916
1600033324.3515854,90,0.5125803351402283
1600035874.6401844,91,0.5116912722587585
1600038439.8890913,92,0.5133386254310608
1600040996.0705757,93,0.5114246606826782
1600043559.7049642,94,0.5114184021949768
1600046118.7398682,95,0.5093196034431458
1600048668.545018,96,0.512127697467804
1600051239.7703617,97,0.5152288675308228
1600053806.098832,98,0.5107206106185913
1600056365.2159567,99,0.5114877820014954
1600058929.272913,100,0.5094264149665833
1600061482.8746305,101,0.5089941024780273
1600064059.6552117,102,0.5098733305931091
1600066629.3185673,103,0.5099605917930603
1600069190.1206503,104,0.5105768442153931
1600071756.4199626,105,0.5109410285949707
1600074320.9247065,106,0.50963294506073
1600076890.1659913,107,0.5100336074829102
1600079458.9461997,108,0.5100236535072327
1600082026.079497,109,0.5088860392570496
1600084600.697462,110,0.5074716210365295
1600087161.6043508,111,0.5085303783416748
1600089733.6065683,112,0.5099553465843201
1600092454.9911044,113,0.5093008875846863
1600095034.8192847,114,0.5067253708839417
1600097612.091758,115,0.5088172554969788
1600100187.7485197,116,0.5106204748153687
1600102753.7240412,117,0.5109363198280334
1600105374.8887336,118,0.5095778703689575
1600108005.2204518,119,0.5082448124885559
1600110637.3466072,120,0.5082810521125793
1600113238.5617146,121,0.505482017993927
1600115822.3494399,122,0.5093443393707275
1600118392.763082,123,0.5093963742256165
1600120965.1114776,124,0.5082383751869202
1600123534.6147451,125,0.5110346078872681
1600126103.4322782,126,0.5120870471000671
1600128671.4772148,127,0.5054473280906677
1600131252.8945818,128,0.5097064971923828
1600133825.9859598,129,0.5077018737792969
1600136400.3770823,130,0.5066419243812561
1600138970.99397,131,0.5113263726234436
1600141535.724429,132,0.5077965259552002
1600144107.7300828,133,0.5065365433692932
1600146682.9494743,134,0.5073269009590149
1600149257.7977948,135,0.509369432926178
1600151843.5565574,136,0.5104176998138428
1600154419.941034,137,0.5106363892555237
1600156989.847652,138,0.5096900463104248
1600159559.7283463,139,0.5083222389221191
1600162142.4353156,140,0.5067263841629028
1600164724.0974066,141,0.5073914527893066
1600167312.9117832,142,0.5067832469940186
1600169880.2720525,143,0.5049393773078918
1600172449.3643074,144,0.5068850517272949
1600175023.5724602,145,0.5082582235336304
1600177603.4784522,146,0.5060343146324158
1600180176.069253,147,0.5108315348625183
1600182749.8635218,148,0.5022587180137634
1600185330.9305606,149,0.5059912204742432
