Wall time,Step,Value
1599803098.1930969,0,0.8128282427787781
1599805576.8976343,1,0.6747875809669495
1599808068.041662,2,0.6327680945396423
1599810549.7272887,3,0.6116759181022644
1599813027.235466,4,0.6006699800491333
1599815502.790549,5,0.5946374535560608
1599817978.0579295,6,0.5879858732223511
1599820454.196725,7,0.5842465162277222
1599822922.1499481,8,0.5777132511138916
1599825400.6706998,9,0.5717988014221191
1599827874.390667,10,0.5690578818321228
1599830430.5419269,11,0.5649457573890686
1599832998.2066703,12,0.5629597902297974
1599835552.306655,13,0.5609146356582642
1599838125.050399,14,0.558472216129303
1599840817.878727,15,0.5582396984100342
1599843448.977986,16,0.5557648539543152
1599846096.2073417,17,0.5530672669410706
1599848724.6722665,18,0.5541471838951111
1599851278.8656726,19,0.5516273975372314
1599853837.2975473,20,0.5500052571296692
1599856397.9857168,21,0.5492521524429321
1599858951.4398263,22,0.5492721199989319
1599861517.6483226,23,0.5506975054740906
1599864096.9332788,24,0.5467165112495422
1599866661.9412982,25,0.5493242740631104
1599869209.3090043,26,0.5460118651390076
1599871771.384314,27,0.5472630262374878
1599874321.3551257,28,0.5442285537719727
1599876879.840249,29,0.5447045564651489
1599879440.228405,30,0.5414131283760071
1599882003.3618727,31,0.5458029508590698
1599884575.5871747,32,0.5413641333580017
1599887149.4480326,33,0.5449072122573853
1599889710.6126144,34,0.545392632484436
1599892280.5999107,35,0.5416223406791687
1599894835.68959,36,0.5435851812362671
1599897392.2999933,37,0.5405164361000061
1599899942.3874788,38,0.5394802093505859
1599902500.7277792,39,0.5363925099372864
1599905053.8467677,40,0.5419039130210876
1599907617.8908584,41,0.5411313772201538
1599910179.7937424,42,0.5375077128410339
1599912736.6246886,43,0.5404359698295593
1599915296.059348,44,0.5375319719314575
1599917861.605741,45,0.536301851272583
1599920416.9623172,46,0.5388176441192627
1599922971.1488466,47,0.5384902358055115
1599925528.4727566,48,0.5348137617111206
1599928079.6632495,49,0.5353149175643921
1599930693.1733181,50,0.5354474186897278
1599933308.8005733,51,0.5379005074501038
1599935932.9448304,52,0.536117672920227
1599938505.9276776,53,0.535476803779602
1599941058.0012305,54,0.5320231914520264
1599943619.9262438,55,0.5345178246498108
1599946183.182595,56,0.5357198119163513
1599948733.4438782,57,0.5344614386558533
1599951289.7411098,58,0.5343559980392456
1599953857.522477,59,0.5324115753173828
1599956419.2262242,60,0.5335977077484131
1599958980.8183727,61,0.5342679619789124
1599961544.3353488,62,0.5334553122520447
1599964099.9685924,63,0.5285200476646423
1599966663.2637367,64,0.5331339836120605
1599969207.2472527,65,0.5340858697891235
1599971766.6190996,66,0.5316991806030273
1599974321.466709,67,0.5364680290222168
1599976876.6808355,68,0.5351963639259338
1599979431.249949,69,0.5295293927192688
1599981979.2701309,70,0.5323796272277832
1599984533.463591,71,0.5316303968429565
1599987096.866293,72,0.5337916612625122
1599989654.54497,73,0.5319998264312744
1599992200.575222,74,0.5282064080238342
1599994753.609692,75,0.5320625305175781
1599997306.3036783,76,0.5299385190010071
1599999855.6719182,77,0.5308670997619629
1600002419.9509892,78,0.5287778377532959
1600004974.7609222,79,0.5299896597862244
1600007529.4495814,80,0.5301219820976257
1600010079.5184422,81,0.5295891165733337
1600012645.8909233,82,0.5309990644454956
1600015205.491433,83,0.5296807289123535
1600017804.7566643,84,0.5295581221580505
1600020432.321079,85,0.5267234444618225
1600023047.6086988,86,0.5306500196456909
1600025633.1962469,87,0.5279468894004822
1600028197.121751,88,0.5312711596488953
1600030752.357551,89,0.5317690968513489
1600033324.3515403,90,0.5301342606544495
1600035874.6401367,91,0.5292193293571472
1600038439.8890524,92,0.531242847442627
1600040996.0705369,93,0.5288788676261902
1600043559.7049313,94,0.5290578007698059
1600046118.7398252,95,0.5274620056152344
1600048668.5449884,96,0.5294731855392456
1600051239.770336,97,0.5329046845436096
1600053806.098781,98,0.5290217399597168
1600056365.215914,99,0.529162585735321
1600058929.2728646,100,0.5278111100196838
1600061482.8746028,101,0.5272276401519775
1600064059.6551626,102,0.5285665988922119
1600066629.3185227,103,0.5272932052612305
1600069190.1206,104,0.5279695987701416
1600071756.4199247,105,0.5286722183227539
1600074320.9246802,106,0.5282862782478333
1600076890.1659634,107,0.5282741785049438
1600079458.9461613,108,0.5275571346282959
1600082026.079446,109,0.5263185501098633
1600084600.6974125,110,0.5255151987075806
1600087161.604325,111,0.5260241031646729
1600089733.606542,112,0.5279386043548584
1600092454.9910626,113,0.5277438759803772
1600095034.8192458,114,0.523999810218811
1600097612.0917158,115,0.5269659757614136
1600100187.748494,116,0.5285037159919739
1600102753.7239873,117,0.5286087393760681
1600105374.8887076,118,0.5282363891601562
1600108005.2204127,119,0.5265273451805115
1600110637.3465645,120,0.5265821814537048
1600113238.5616486,121,0.5234254598617554
1600115822.3493803,122,0.5275022387504578
1600118392.7630405,123,0.5274015069007874
1600120965.111452,124,0.5264251232147217
1600123534.6147113,125,0.528700053691864
1600126103.4322329,126,0.5292916893959045
1600128671.477188,127,0.5237902998924255
1600131252.8945565,128,0.5275431275367737
1600133825.9859104,129,0.5260643362998962
1600136400.3770292,130,0.5247442722320557
1600138970.9939446,131,0.5287639498710632
1600141535.7243702,132,0.5258073806762695
1600144107.7300565,133,0.5245201587677002
1600146682.9494483,134,0.5256346464157104
1600149257.7977562,135,0.5268751978874207
1600151843.5565314,136,0.5284518003463745
1600154419.941008,137,0.5278735756874084
1600156989.847613,138,0.5276692509651184
1600159559.7283208,139,0.5264270901679993
1600162142.4352784,140,0.5248117446899414
1600164724.0973804,141,0.5248228907585144
1600167312.911757,142,0.5248227715492249
1600169880.2720087,143,0.5232629776000977
1600172449.364241,144,0.5248865485191345
1600175023.572419,145,0.5263324975967407
1600177603.4784236,146,0.5239570140838623
1600180176.0692139,147,0.5281631946563721
1600182749.8634958,148,0.5204069018363953
1600185330.930521,149,0.5235229730606079
